"FileName","Coverage","Source","SRR_Illumina","SRR_Nanopore","StrainName","StandardizedName","GeographicOrigin","EcoOrigin","Country","Continent","PositionOnTree","Clade","SubClade"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BTG/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_BTGOSW_3_1_C3F32ACXX.IND46_clean.fastq.gz",220.83,"1011","ERR1309352","","ZP_567","BTG","Portugal_Castelo de Vide,","Tree","Portugal","Europe",971,"6. Mediterranean Oak",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BTH/RunsSolexa/140403_MERCURE_C3G4CACXX/BCM_BTHOSW_3_1_C3G4CACXX.IND38_clean.fastq.gz",324.44,"1011","ERR1308786","","ZP_577","BTH","Portugal_Aldeia das Dez_S. Estrela,","Tree","Portugal","Europe",74,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BTI/RunsSolexa/140403_MERCURE_C3G4CACXX/BCM_BTIOSW_4_1_C3G4CACXX.IND39_clean.fastq.gz",315.03,"1011","ERR1308812","","ZP_611","BTI","Canada_Vancouver,","Tree","Canada","North America",1594,"15. Chinese Wild 1",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BTL/RunsSolexa/140403_MERCURE_C3G4CACXX/BCM_BTLOSW_3_1_C3G4CACXX.IND41b_clean.fastq.gz",210.11,"1011","ERR1308601","","L-304","BTL","Chile","Wine","Chile","South America",168,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BTN/RunsSolexa/140514_MERCURE_C3FG5ACXX/BCM_BTNOSW_4_1_C3FG5ACXX.IND43_clean.fastq.gz",193.43,"1011","ERR1309050","","L-475","BTN","Chile","Wine","Chile","South America",167,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BTP/RunsSolexa/140410_PHOSPHORE_C3EL8ACXX/BCM_BTPOSW_5_1_C3EL8ACXX.IND16_clean.fastq.gz",220.74,"1011","ERR1309506","","L-1198","BTP","Valle de Ica_Peru","Wine","Peru","South America",686,"1. Wine","1.7 AU Wine 2"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BTR/RunsSolexa/140514_MERCURE_C3FG5ACXX/BCM_BTROSW_4_1_C3FG5ACXX.IND18_clean.fastq.gz",147.93,"1011","ERR1309489","","L-1201","BTR","Valle de Ica_Peru","Wine","Peru","South America",688,"1. Wine","1.7 AU Wine 2"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BTS/RunsSolexa/140403_MERCURE_C3G4CACXX/BCM_BTSOSW_3_1_C3G4CACXX.IND44_clean.fastq.gz",270.67,"1011","ERR1309070","","RIB1005","BTS","Japan","Sake","Japan","Asia",1989,"18. Asian Fermentation","18.4 Sake"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BTT/RunsSolexa/140403_MERCURE_C3G4CACXX/BCM_BTTOSW_3_1_C3G4CACXX.IND45_clean.fastq.gz",188.01,"1011","ERR1308583","","M.9.1","BTT","Brazil","Distillery","Brazil","South America",851,"4. Brazilian Bioethanol",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BTV/RunsSolexa/140410_PHOSPHORE_C3EL8ACXX/BCM_BTVOSW_5_1_C3EL8ACXX.IND47_clean.fastq.gz",214.38,"1011","ERR1309375","","M.14.1","BTV","Brazil","Distillery","Brazil","South America",853,"4. Brazilian Bioethanol",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BVA/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_BVAOSW_4_1_C3F32ACXX.IND48_clean.fastq.gz",246.54,"1011","ERR1309497","","RP.10.4","BVA","Brazil","Bioethanol","Brazil","South America",850,"4. Brazilian Bioethanol",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BVB/RunsSolexa/140410_PHOSPHORE_C3EL8ACXX/BCM_BVBOSW_6_1_C3EL8ACXX.IND19_clean.fastq.gz",249,"1011","ERR1309103","","RP.10.13","BVB","Brazil","Bioethanol","Brazil","South America",866,"4. Brazilian Bioethanol",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BVC/RunsSolexa/140410_PHOSPHORE_C3EL8ACXX/BCM_BVCOSW_6_1_C3EL8ACXX.IND20_clean.fastq.gz",190.33,"1011","ERR1308589","","RP.10.14","BVC","Brazil","Bioethanol","Brazil","South America",843,"4. Brazilian Bioethanol",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BVD/RunsSolexa/140410_PHOSPHORE_C3EL8ACXX/BCM_BVDOSW_5_1_C3EL8ACXX.IND21_clean.fastq.gz",225.25,"1011","ERR1309387","","SM.9.1.AL1","BVD","Brazil","Bioethanol","Brazil","South America",877,"4. Brazilian Bioethanol",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BVE/RunsSolexa/140403_MERCURE_C3G4CACXX/BCM_BVEOSW_4_1_C3G4CACXX.IND46_clean.fastq.gz",253.75,"1011","ERR1309294","","SM.9.1.BL7","BVE","Brazil","Bioethanol","Brazil","South America",857,"4. Brazilian Bioethanol",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BVF/RunsSolexa/140410_PHOSPHORE_C3EL8ACXX/BCM_BVFOSW_5_1_C3EL8ACXX.IND1_clean.fastq.gz",243.29,"1011","ERR1308860","","SM.9.2.BR3(L)","BVF","Brazil","Bioethanol","Brazil","South America",878,"4. Brazilian Bioethanol",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BVG/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_BVGOSW_4_1_C3F32ACXX.IND47_clean.fastq.gz",262.7,"1011","ERR1309184","","SM.9.4.BL2","BVG","Brazil","Bioethanol","Brazil","South America",873,"4. Brazilian Bioethanol",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BVH/RunsSolexa/141218_MIMOSA_AC1LP/BCM_BVHOSW_1_1_AC1LP.IND2_clean.fastq.gz",71.32,"1011","ERR1309123","","SM.9.4.BR1","BVH","Brazil","Bioethanol","Brazil","South America",869,"4. Brazilian Bioethanol",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BVK/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_BVKOSW_2_1_C3F32ACXX.IND48_clean.fastq.gz",230.27,"1011","ERR1309280","","4LBI-3","BVK","Basilicata_Italy","Wine","Italy","Europe",602,"1. Wine","1.4 Wine 1"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BVM/RunsSolexa/140403_MERCURE_C3G4CACXX/BCM_BVMOSW_3_1_C3G4CACXX.IND1_clean.fastq.gz",240.81,"1011","ERR1309067","","SA6-31","BVM","Toscana_Italy","Wine","Italy","Europe",492,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BVT/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_BVTOSW_3_1_C3F32ACXX.IND2_clean.fastq.gz",203.06,"1011","ERR1309115","","B-24","BVT","Georgia","Wine","Georgia","Asia",768,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/BVV/RunsSolexa/140403_MERCURE_C3G4CACXX/BCM_BVVOSW_4_1_C3G4CACXX.IND3_clean.fastq.gz",225.54,"1011","ERR1309010","","Aug-15","BVV","Georgia","Wine","Georgia","Asia",770,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CAA/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CAAOSW_2_1_C3F32ACXX.IND4_clean.fastq.gz",259.67,"1011","ERR1308578","","May-18","CAA","Georgia","Wine","Georgia","Asia",769,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CAB/RunsSolexa/140403_MERCURE_C3G4CACXX/BCM_CABOSW_4_1_C3G4CACXX.IND5_clean.fastq.gz",264.7,"1011","ERR1308670","","11-Aug","CAB","Georgia","Wine","Georgia","Asia",745,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CAC/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CACOSW_2_1_C3F32ACXX.IND6_clean.fastq.gz",236,"1011","ERR1309316","","A-12","CAC","Georgia","Wine","Georgia","Asia",771,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CAD/RunsSolexa/140403_MERCURE_C3G4CACXX/BCM_CADOSW_4_1_C3G4CACXX.IND7_clean.fastq.gz",269.34,"1011","ERR1308697","","Nov-18","CAD","Georgia","Wine","Georgia","Asia",772,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CAE/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CAEOSW_2_1_C3F32ACXX.IND8_clean.fastq.gz",351.9,"1011","ERR1309044","","B-4","CAE","Georgia","Wine","Georgia","Asia",568,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CAF/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CAFOSW_2_1_C3F32ACXX.IND9_clean.fastq.gz",205.07,"1011","ERR1309286","","C-3","CAF","Georgia","Wine","Georgia","Asia",565,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CAH/RunsSolexa/140403_MERCURE_C3G4CACXX/BCM_CAHOSW_4_1_C3G4CACXX.IND11_clean.fastq.gz",209.52,"1011","ERR1308755","","D-1","CAH","Georgia","Wine","Georgia","Asia",633,"1. Wine","1.6 Wine 2"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CAI/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CAIOSW_2_1_C3F32ACXX.IND12_clean.fastq.gz",53.77,"1011","ERR1308771","","D-4","CAI","Georgia","Wine","Georgia","Asia",651,"1. Wine","1.6 Wine 2"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CAK/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CAKOSW_4_1_C3F32ACXX.IND13_clean.fastq.gz",336.88,"1011","ERR1309117","","A-16","CAK","Georgia","Wine","Georgia","Asia",655,"1. Wine","1.6 Wine 2"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CAL/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CALOSW_3_1_C3F32ACXX.IND14_clean.fastq.gz",232.46,"1011","ERR1309510","","A-19","CAL","Georgia","Wine","Georgia","Asia",654,"1. Wine","1.6 Wine 2"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CAM/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CAMOSW_2_1_C3F32ACXX.IND15_clean.fastq.gz",179.36,"1011","ERR1308714","","09-Jul","CAM","Georgia","Wine","Georgia","Asia",766,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CAN/RunsSolexa/140514_MERCURE_C3FG5ACXX/BCM_CANOSW_4_1_C3FG5ACXX.IND16_clean.fastq.gz",188.41,"1011","ERR1308933","","08-Mar","CAN","Georgia","Wine","Georgia","Asia",749,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CAP/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CAPOSW_4_1_C3F32ACXX.IND17_clean.fastq.gz",271.59,"1011","ERR1308586","","11-Feb","CAP","Georgia","Wine","Georgia","Asia",746,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CAQ/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CAQOSW_3_1_C3F32ACXX.IND18_clean.fastq.gz",228.38,"1011","ERR1308749","","05-Feb","CAQ","Georgia","Wine","Georgia","Asia",767,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CAR/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CAROSW_3_1_C3F32ACXX.IND5_clean.fastq.gz",195.28,"1011","ERR1309091","","A-9","CAR","Georgia","Wine","Georgia","Asia",786,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CAS/RunsSolexa/141218_MIMOSA_AC1LP/BCM_CASOSW_1_1_AC1LP.IND6_clean.fastq.gz",70.47,"1011","ERR1308926","","B-17","CAS","Georgia","Wine","Georgia","Asia",785,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CAT/RunsSolexa/140410_PHOSPHORE_C3EL8ACXX/BCM_CATOSW_6_1_C3EL8ACXX.IND7_clean.fastq.gz",197.38,"1011","ERR1309024","","C-12","CAT","Georgia","Wine","Georgia","Asia",787,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CAV/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CAVOSW_4_1_C3F32ACXX.IND8_clean.fastq.gz",206.43,"1011","ERR1309104","","B-13","CAV","Georgia","Wine","Georgia","Asia",788,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CBA/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CBAOSW_3_1_C3F32ACXX.IND9_clean.fastq.gz",229.07,"1011","ERR1309007","","A-14","CBA","Georgia","Wine","Georgia","Asia",634,"1. Wine","1.6 Wine 2"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CBB/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CBBOSW_4_1_C3F32ACXX.IND19_clean.fastq.gz",226.17,"1011","ERR1309343","","01-Sep","CBB","Georgia","Wine","Georgia","Asia",764,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CBC/RunsSolexa/140410_PHOSPHORE_C3EL8ACXX/BCM_CBCOSW_6_1_C3EL8ACXX.IND10_clean.fastq.gz",165.15,"1011","ERR1308876","","D-18","CBC","Georgia","Wine","Georgia","Asia",789,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CBD/RunsSolexa/140410_PHOSPHORE_C3EL8ACXX/BCM_CBDOSW_6_1_C3EL8ACXX.IND22_clean.fastq.gz",179.41,"1011","ERR1308852","","B-11","CBD","Georgia","Wine","Georgia","Asia",790,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CBE/RunsSolexa/140410_PHOSPHORE_C3EL8ACXX/BCM_CBEOSW_5_1_C3EL8ACXX.IND11_clean.fastq.gz",190.57,"1011","ERR1309523","","D-21","CBE","Georgia","Wine","Georgia","Asia",765,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CBF/RunsSolexa/140410_PHOSPHORE_C3EL8ACXX/BCM_CBFOSW_5_1_C3EL8ACXX.IND23_clean.fastq.gz",231.58,"1011","ERR1309133","","SD-15","CBF","Matera_Italy","Bakery","Italy","Europe",1425,"11. Mixed Origins",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CBG/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CBGOSW_3_1_C3F32ACXX.IND20_clean.fastq.gz",167.26,"1011","ERR1309187","","DBVPG1978","CBG","Slovakia","Wine","Slovakia","Europe",85,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CBH/RunsSolexa/140506_FLUOR_H9A2JADXX/BCM_CBHOSW_1_1_H9A2JADXX.IND21_clean.fastq.gz",95.17,"1011","ERR1309454","","DBVPG3051","CBH","Israel","Wine","Israel","Asia",337,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CBI/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CBIOSW_2_1_C3F32ACXX.IND22_clean.fastq.gz",194.4,"1011","ERR1308603","","DBVPG4036","CBI","ex Yugoslavia","Wine","ex Yugoslavia","ex Yugoslavia",141,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CBK/RunsSolexa/140403_MERCURE_C3G4CACXX/BCM_CBKOSW_4_1_C3G4CACXX.IND23_clean.fastq.gz",232.5,"1011","ERR1309061","","1","CBK","Schleswig-Holstein","Insect","Germany","Europe",1445,"12. Lab Strains",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CBL/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CBLOSW_2_1_C3F32ACXX.IND24_clean.fastq.gz",188.69,"1011","ERR1309073","","2","CBL","Schleswig-Holstein","Insect","Germany","Europe",1446,"12. Lab Strains",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CBM/RunsSolexa/140403_MERCURE_C3G4CACXX/BCM_CBMOSW_4_1_C3G4CACXX.IND25_clean.fastq.gz",249.57,"1011","ERR1309084","","3","CBM","Forest of Nehmten in Schleswig-Holstein","Insect","Germany","Europe",1447,"12. Lab Strains",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CBN/RunsSolexa/140410_PHOSPHORE_C3EL8ACXX/BCM_CBNOSW_5_1_C3EL8ACXX.IND24_clean.fastq.gz",228.99,"1011","ERR1309233","","NCYC_88","CBN","UK","Beer","United Kingdom","Europe",1037,"8. Belgium Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CBR/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CBROSW_2_1_C3F32ACXX.IND28_clean.fastq.gz",149.84,"1011","ERR1308964","","NCYC_1187","CBR","UK","Beer","United Kingdom","Europe",1245,"10. UK Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CCC/RunsSolexa/140410_SOUFRE_C3F32ACXX/BCM_CCCOSW_3_1_C3F32ACXX.IND33_clean.fastq.gz",260.35,"1011","ERR1309090","","CLQCA_20-156","CCC","Yasuni_Orellana","Flower","Ecuador","South America",2320,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CCD/RunsSolexa/140514_MERCURE_C3FG5ACXX/BCM_CCDOSW_4_1_C3FG5ACXX.IND34_clean.fastq.gz",401.27,"1011","ERR1308655","","CLQCA_20-184","CCD","Yasuni_Orellana","Flower","Ecuador","South America",2316,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CCE/RunsSolexa/140410_PHOSPHORE_C3EL8ACXX/BCM_CCEOSW_6_1_C3EL8ACXX.IND35_clean.fastq.gz",327.66,"1011","ERR1309224","","CLQCA_20-221","CCE","Yasuni_Orellana","Flower","Ecuador","South America",2317,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CCF/RunsSolexa/140410_PHOSPHORE_C3EL8ACXX/BCM_CCFOSW_6_1_C3EL8ACXX.IND36_clean.fastq.gz",378.6,"1011","ERR1308971","","CLQCA_20-246","CCF","Yasuni_Orellana","Insect","Ecuador","South America",2318,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CCG/RunsSolexa/140514_MERCURE_C3FG5ACXX/BCM_CCGOSW_4_1_C3FG5ACXX.IND37_clean.fastq.gz",304.15,"1011","ERR1309013","","CLQCA_20-259","CCG","Yasuni_Orellana","Fruit","Ecuador","South America",2321,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CCH/RunsSolexa/140514_MERCURE_C3FG5ACXX/BCM_CCHOSW_4_1_C3FG5ACXX.IND38_clean.fastq.gz",191.37,"1011","ERR1308722","","CLQCA_20-314","CCH","Yasuni_Orellana","Insect","Ecuador","South America",2319,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CCI/RunsSolexa/140514_MERCURE_C3FG5ACXX/BCM_CCIOSW_4_1_C3FG5ACXX.IND39_clean.fastq.gz",208.95,"1011","ERR1309222","","CLQCA_20-248","CCI","Yasuni_Orellana","Insect","Ecuador","South America",2322,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CCL/RunsSolexa/140626_MERCURE_C3PWEACXX/BCM_CCLOSW_1_1_C3PWEACXX.IND1_clean.fastq.gz",298.15,"1011","ERR1309248","","N19-1C","CCL","Gelendzhik region_Caucasus_Russia","Tree","Russia","Europe",937,"6. Mediterranean Oak",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CCM/RunsSolexa/140626_MERCURE_C3PWEACXX/BCM_CCMOSW_1_1_C3PWEACXX.IND2_clean.fastq.gz",261.98,"1011","ERR1309012","","N493-2C","CCM","Kiev district_Ukraine","Tree","Ukraine","Europe",138,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CCN/RunsSolexa/140626_MERCURE_C3PWEACXX/BCM_CCNOSW_1_1_C3PWEACXX.IND3_clean.fastq.gz",261.74,"1011","ERR1308732","","VKM_Y-504:S","CCN","Russian Far East","Fruit","Russia","Europe",2214,"22. East Asian Wild","22.1 Chinese Wild 2"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CCP/RunsSolexa/140626_MERCURE_C3PWEACXX/BCM_CCPOSW_1_1_C3PWEACXX.IND4_clean.fastq.gz",205.35,"1011","ERR1308741","","IFO_0877:6-1","CCP","Japan","Tree","Japan","Asia",2503,"22. East Asian Wild","22.5 Taiwanese Wild 3"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CCQ/RunsSolexa/140626_MERCURE_C3PWEACXX/BCM_CCQOSW_1_1_C3PWEACXX.IND5_clean.fastq.gz",240.35,"1011","ERR1308830","","Ksc2-2B","CCQ","Japan","Tree","Japan","Asia",2205,"22. East Asian Wild",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CCR/RunsSolexa/140626_MERCURE_C3PWEACXX/BCM_CCROSW_1_1_C3PWEACXX.IND6_clean.fastq.gz",246.68,"1011","ERR1309198","","Ksc40-8A","CCR","Japan","Tree","Japan","Asia",2206,"22. East Asian Wild","22.1 Chinese Wild 2"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CCS/RunsSolexa/140626_MERCURE_C3PWEACXX/BCM_CCSOSW_1_1_C3PWEACXX.IND7_clean.fastq.gz",258.35,"1011","ERR1309150","","Ksc73-2D","CCS","Japan","Tree","Japan","Asia",2208,"22. East Asian Wild","22.1 Chinese Wild 2"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CCT/RunsSolexa/140626_MERCURE_C3PWEACXX/BCM_CCTOSW_2_1_C3PWEACXX.IND8_clean.fastq.gz",222.87,"1011","ERR1308694","","S11F3-6B","CCT","Sri Lanka","Tree","Sri Lanka","Asia",2424,"22. East Asian Wild","22.5 Taiwanese Wild 3"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CCV/RunsSolexa/140626_MERCURE_C3PWEACXX/BCM_CCVOSW_1_1_C3PWEACXX.IND9_clean.fastq.gz",198.61,"1011","ERR1309363","","S8BM-30-2D","CCV","Sri Lanka","Tree","Sri Lanka","Asia",2425,"22. East Asian Wild","22.5 Taiwanese Wild 3"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CDA/RunsSolexa/140626_MERCURE_C3PWEACXX/BCM_CDAOSW_2_1_C3PWEACXX.IND10_clean.fastq.gz",246.65,"1011","ERR1308658","","S8BM-32-4D(a)","CDA","Sri Lanka","Tree","Sri Lanka","Asia",2423,"22. East Asian Wild","22.5 Taiwanese Wild 3"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CDB/RunsSolexa/140626_MERCURE_C3PWEACXX/BCM_CDBOSW_2_1_C3PWEACXX.IND11_clean.fastq.gz",192.14,"1011","ERR1309270","","ATCC_66348-1D","CDB","Japan","Soil","Japan","Asia",2512,"22. East Asian Wild","22.5 Taiwanese Wild 3"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CDC/RunsSolexa/140626_MERCURE_C3PWEACXX/BCM_CDCOSW_3_1_C3PWEACXX.IND12_clean.fastq.gz",233.83,"1011","ERR1309331","","N37-1A","CDC","Botanical Garden_Novosibirsk_Siberia_Russia","Tree","Russia","Europe",1670,NA,NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CDD/RunsSolexa/140626_MERCURE_C3PWEACXX/BCM_CDDOSW_2_1_C3PWEACXX.IND13_clean.fastq.gz",221.26,"1011","ERR1308950","","N38-4A","CDD","Botanical Garden_Novosibirsk_Siberia_Russia","Tree","Russia","Europe",1671,NA,NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CDE/RunsSolexa/140626_MERCURE_C3PWEACXX/BCM_CDEOSW_2_1_C3PWEACXX.IND14_clean.fastq.gz",202.21,"1011","ERR1308715","","N39-7A","CDE","Novosibirsk_Siberia_Russia","Tree","Russia","Europe",1672,NA,NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CDF/RunsSolexa/140626_MERCURE_C3PWEACXX/BCM_CDFOSW_1_1_C3PWEACXX.IND15_clean.fastq.gz",224.25,"1011","ERR1308604","","N22.00-5D","CDF","Botanical garden_Blagoveshchensk_Russia","Fruit","Russia","Europe",2440,"22. East Asian Wild","22.5 Taiwanese Wild 3"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CDG/RunsSolexa/140626_MERCURE_C3PWEACXX/BCM_CDGOSW_2_1_C3PWEACXX.IND16_clean.fastq.gz",268.5,"1011","ERR1309441","","N3.00-7A","CDG","Botanical garden_Blagoveshchensk_Russia","Wine","Russia","Europe",2441,"22. East Asian Wild","22.5 Taiwanese Wild 3"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CDH/RunsSolexa/140626_MERCURE_C3PWEACXX/BCM_CDHOSW_3_1_C3PWEACXX.IND17_clean.fastq.gz",201.15,"1011","ERR1309449","","N159.01-2B","CDH","Botanical garden_Blagoveshchensk_Russia","Tree","Russia","Europe",2438,"22. East Asian Wild","22.5 Taiwanese Wild 3"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CDI/RunsSolexa/140626_MERCURE_C3PWEACXX/BCM_CDIOSW_1_1_C3PWEACXX.IND18_clean.fastq.gz",185.12,"1011","ERR1309078","","N163.01-5A","CDI","Botanical garden_Blagoveshchensk_Russia","Tree","Russia","Europe",2439,"22. East Asian Wild","22.5 Taiwanese Wild 3"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/CDK/RunsSolexa/140703_PHOSPHORE_C3NJWACXX/BCM_CDKOSW_4_1_C3NJWACXX.IND19_clean.fastq.gz",164.67,"1011","ERR1309085","","CCY_21-4-93:6B","CDK","North Korea","Tree","North Korea","North Korea",1802,"18. Asian Fermentation",NA
